Index,S_ID,S_Abbrev,Structure_Method,R_ID,R_Abbrev,Reasoning_Method,P_ID,P_Abbrev,Presentation_Method,Problem_Types,Output_Types,Avg_Complexity,Avg_Domain_Specificity
3968,25,S25,Problem Framing Canvas,21,R21,Analogical Reasoning,36,P36,Metaphorical Explanation,complex; complicated,conceptual,1.67,0.23
3969,25,S25,Problem Framing Canvas,22,R22,Case-Based Reasoning,7,P7,Executive Summary,complicated,comparative,1.33,0.23
3970,25,S25,Problem Framing Canvas,22,R22,Case-Based Reasoning,9,P9,Policy Brief,complicated,comparative,1.67,0.30
3971,25,S25,Problem Framing Canvas,22,R22,Case-Based Reasoning,16,P16,Comparative Table,complicated,comparative,1.33,0.23
3972,25,S25,Problem Framing Canvas,22,R22,Case-Based Reasoning,17,P17,Decision Matrix,complicated,comparative,1.33,0.27
3973,25,S25,Problem Framing Canvas,23,R23,Benchmarking,7,P7,Executive Summary,complicated,comparative,1.00,0.23
3974,25,S25,Problem Framing Canvas,23,R23,Benchmarking,9,P9,Policy Brief,complicated,comparative,1.33,0.30
3975,25,S25,Problem Framing Canvas,23,R23,Benchmarking,16,P16,Comparative Table,complicated,comparative,1.00,0.23
3976,25,S25,Problem Framing Canvas,23,R23,Benchmarking,17,P17,Decision Matrix,complicated,comparative,1.00,0.27
3977,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,5,P5,Checklist,complex,sequential,1.33,0.27
3978,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,6,P6,Memo,complex,narrative,1.33,0.23
3979,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,8,P8,Technical Report,complex,sequential,1.67,0.23
3980,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,9,P9,Policy Brief,complex,narrative,1.67,0.30
3981,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,12,P12,Case Study,complex,narrative,1.67,0.27
3982,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,13,P13,Tutorial,complex,sequential,1.33,0.27
3983,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,15,P15,Dialogue,complex,narrative,1.67,0.27
3984,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,19,P19,Flowchart,complex,sequential,1.33,0.23
3985,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,20,P20,Gantt Chart,complex,sequential,1.33,0.30
3986,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,22,P22,Infographic,complex,narrative,1.33,0.27
3987,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,26,P26,Timeline,complex,sequential,1.33,0.23
3988,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,28,P28,Slide Deck,complex,narrative,1.33,0.23
3989,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,30,P30,Video,complex,narrative,1.67,0.27
3990,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,32,P32,Annotated Code,complex,sequential,1.67,0.37
3991,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,33,P33,Narrative Synthesis,complex,narrative,1.67,0.23
3992,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,34,P34,Scenario Narrative,complex,narrative,1.67,0.27
3993,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,35,P35,Dialogue Format,complex,narrative,1.67,0.27
3994,25,S25,Problem Framing Canvas,24,R24,Scenario Planning,36,P36,Metaphorical Explanation,complex,narrative,1.67,0.27
3995,25,S25,Problem Framing Canvas,25,R25,Counterfactual Analysis,6,P6,Memo,complex; complicated,narrative,1.33,0.23
3996,25,S25,Problem Framing Canvas,25,R25,Counterfactual Analysis,9,P9,Policy Brief,complex; complicated,narrative,1.67,0.30
3997,25,S25,Problem Framing Canvas,25,R25,Counterfactual Analysis,12,P12,Case Study,complex; complicated,narrative,1.67,0.27
3998,25,S25,Problem Framing Canvas,25,R25,Counterfactual Analysis,15,P15,Dialogue,complex; complicated,narrative,1.67,0.27
3999,25,S25,Problem Framing Canvas,25,R25,Counterfactual Analysis,22,P22,Infographic,complex; complicated,narrative,1.33,0.27
4000,25,S25,Problem Framing Canvas,25,R25,Counterfactual Analysis,28,P28,Slide Deck,complex; complicated,narrative,1.33,0.23
4001,25,S25,Problem Framing Canvas,25,R25,Counterfactual Analysis,30,P30,Video,complex; complicated,narrative,1.67,0.27
4002,25,S25,Problem Framing Canvas,25,R25,Counterfactual Analysis,33,P33,Narrative Synthesis,complex; complicated,narrative,1.67,0.23
4003,25,S25,Problem Framing Canvas,25,R25,Counterfactual Analysis,34,P34,Scenario Narrative,complex; complicated,narrative,1.67,0.27
4004,25,S25,Problem Framing Canvas,25,R25,Counterfactual Analysis,35,P35,Dialogue Format,complex; complicated,narrative,1.67,0.27
4005,25,S25,Problem Framing Canvas,25,R25,Counterfactual Analysis,36,P36,Metaphorical Explanation,complex; complicated,narrative,1.67,0.27
4006,25,S25,Problem Framing Canvas,26,R26,Pre-mortem Analysis,6,P6,Memo,complex; complicated,qualitative,1.33,0.20
4007,25,S25,Problem Framing Canvas,26,R26,Pre-mortem Analysis,8,P8,Technical Report,complex; complicated,qualitative,1.67,0.20
4008,25,S25,Problem Framing Canvas,26,R26,Pre-mortem Analysis,10,P10,White Paper,complex; complicated,qualitative,1.67,0.23
4009,25,S25,Problem Framing Canvas,26,R26,Pre-mortem Analysis,11,P11,Academic Paper,complex; complicated,qualitative,2.00,0.23
4010,25,S25,Problem Framing Canvas,26,R26,Pre-mortem Analysis,12,P12,Case Study,complex; complicated,qualitative,1.67,0.23
4011,25,S25,Problem Framing Canvas,26,R26,Pre-mortem Analysis,15,P15,Dialogue,complex; complicated,qualitative,1.67,0.23
4012,25,S25,Problem Framing Canvas,26,R26,Pre-mortem Analysis,33,P33,Narrative Synthesis,complex; complicated,qualitative,1.67,0.20
4013,25,S25,Problem Framing Canvas,26,R26,Pre-mortem Analysis,35,P35,Dialogue Format,complex; complicated,qualitative,1.67,0.23
4014,25,S25,Problem Framing Canvas,27,R27,Post-mortem Analysis,6,P6,Memo,complicated,qualitative,1.00,0.23
4015,25,S25,Problem Framing Canvas,27,R27,Post-mortem Analysis,8,P8,Technical Report,complicated,qualitative,1.33,0.23
4016,25,S25,Problem Framing Canvas,27,R27,Post-mortem Analysis,10,P10,White Paper,complicated,qualitative,1.33,0.27
4017,25,S25,Problem Framing Canvas,27,R27,Post-mortem Analysis,11,P11,Academic Paper,complicated,qualitative,1.67,0.27
4018,25,S25,Problem Framing Canvas,27,R27,Post-mortem Analysis,12,P12,Case Study,complicated,qualitative,1.33,0.27
4019,25,S25,Problem Framing Canvas,27,R27,Post-mortem Analysis,15,P15,Dialogue,complicated,qualitative,1.33,0.27
4020,25,S25,Problem Framing Canvas,27,R27,Post-mortem Analysis,33,P33,Narrative Synthesis,complicated,qualitative,1.33,0.23
4021,25,S25,Problem Framing Canvas,27,R27,Post-mortem Analysis,35,P35,Dialogue Format,complicated,qualitative,1.33,0.27
4022,25,S25,Problem Framing Canvas,28,R28,Red Team/Blue Team,7,P7,Executive Summary,complex; complicated,comparative,1.33,0.27
4023,25,S25,Problem Framing Canvas,28,R28,Red Team/Blue Team,9,P9,Policy Brief,complex; complicated,comparative,1.67,0.33
4024,25,S25,Problem Framing Canvas,28,R28,Red Team/Blue Team,16,P16,Comparative Table,complex; complicated,comparative,1.33,0.27
4025,25,S25,Problem Framing Canvas,28,R28,Red Team/Blue Team,17,P17,Decision Matrix,complex; complicated,comparative,1.33,0.30
4026,25,S25,Problem Framing Canvas,29,R29,Devil's Advocate,6,P6,Memo,complicated,qualitative,1.00,0.20
4027,25,S25,Problem Framing Canvas,29,R29,Devil's Advocate,8,P8,Technical Report,complicated,qualitative,1.33,0.20
4028,25,S25,Problem Framing Canvas,29,R29,Devil's Advocate,10,P10,White Paper,complicated,qualitative,1.33,0.23
4029,25,S25,Problem Framing Canvas,29,R29,Devil's Advocate,11,P11,Academic Paper,complicated,qualitative,1.67,0.23
4030,25,S25,Problem Framing Canvas,29,R29,Devil's Advocate,12,P12,Case Study,complicated,qualitative,1.33,0.23
4031,25,S25,Problem Framing Canvas,29,R29,Devil's Advocate,15,P15,Dialogue,complicated,qualitative,1.33,0.23
4032,25,S25,Problem Framing Canvas,29,R29,Devil's Advocate,33,P33,Narrative Synthesis,complicated,qualitative,1.33,0.20
4033,25,S25,Problem Framing Canvas,29,R29,Devil's Advocate,35,P35,Dialogue Format,complicated,qualitative,1.33,0.23
4034,25,S25,Problem Framing Canvas,31,R31,Critical Thinking,6,P6,Memo,complex; complicated,qualitative,1.33,0.20
4035,25,S25,Problem Framing Canvas,31,R31,Critical Thinking,8,P8,Technical Report,complex; complicated,qualitative,1.67,0.20
4036,25,S25,Problem Framing Canvas,31,R31,Critical Thinking,10,P10,White Paper,complex; complicated,qualitative,1.67,0.23
4037,25,S25,Problem Framing Canvas,31,R31,Critical Thinking,11,P11,Academic Paper,complex; complicated,qualitative,2.00,0.23
4038,25,S25,Problem Framing Canvas,31,R31,Critical Thinking,12,P12,Case Study,complex; complicated,qualitative,1.67,0.23
4039,25,S25,Problem Framing Canvas,31,R31,Critical Thinking,15,P15,Dialogue,complex; complicated,qualitative,1.67,0.23
4040,25,S25,Problem Framing Canvas,31,R31,Critical Thinking,33,P33,Narrative Synthesis,complex; complicated,qualitative,1.67,0.20
4041,25,S25,Problem Framing Canvas,31,R31,Critical Thinking,35,P35,Dialogue Format,complex; complicated,qualitative,1.67,0.23
4042,25,S25,Problem Framing Canvas,32,R32,FMEA,7,P7,Executive Summary,complicated,comparative,1.33,0.30
4043,25,S25,Problem Framing Canvas,32,R32,FMEA,8,P8,Technical Report,complicated,quantitative,1.67,0.30
4044,25,S25,Problem Framing Canvas,32,R32,FMEA,9,P9,Policy Brief,complicated,comparative,1.67,0.37
4045,25,S25,Problem Framing Canvas,32,R32,FMEA,11,P11,Academic Paper,complicated,quantitative,2.00,0.33
4046,25,S25,Problem Framing Canvas,32,R32,FMEA,16,P16,Comparative Table,complicated,comparative,1.33,0.30
4047,25,S25,Problem Framing Canvas,32,R32,FMEA,17,P17,Decision Matrix,complicated,comparative; quantitative,1.33,0.33
4048,25,S25,Problem Framing Canvas,32,R32,FMEA,21,P21,Dashboard,complicated,quantitative,1.67,0.33
4049,25,S25,Problem Framing Canvas,32,R32,FMEA,29,P29,Interactive Visualization,complicated,quantitative,2.00,0.37
4050,25,S25,Problem Framing Canvas,32,R32,FMEA,31,P31,Simulation,complicated,quantitative,2.00,0.40
4051,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,18,P18,Causal Diagram,complicated,visual,1.67,0.33
4052,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,19,P19,Flowchart,complicated,visual,1.33,0.30
4053,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,20,P20,Gantt Chart,complicated,visual,1.33,0.37
4054,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,21,P21,Dashboard,complicated,visual,1.67,0.33
4055,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,22,P22,Infographic,complicated,visual,1.33,0.33
4056,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,23,P23,Systems Diagram,complicated,visual,1.67,0.37
4057,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,24,P24,Network Graph,complicated,visual,1.67,0.37
4058,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,25,P25,Mind Map,complicated,visual,1.33,0.30
4059,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,26,P26,Timeline,complicated,visual,1.33,0.30
4060,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,27,P27,Fishbone Diagram,complicated,visual,1.33,0.37
4061,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,28,P28,Slide Deck,complicated,visual,1.33,0.30
4062,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,29,P29,Interactive Visualization,complicated,visual,2.00,0.37
4063,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,30,P30,Video,complicated,visual,1.67,0.33
4064,25,S25,Problem Framing Canvas,33,R33,Fault Tree Analysis,31,P31,Simulation,complicated,visual,2.00,0.40
4065,25,S25,Problem Framing Canvas,34,R34,Event Tree Analysis,5,P5,Checklist,complicated,sequential,1.33,0.33
4066,25,S25,Problem Framing Canvas,34,R34,Event Tree Analysis,8,P8,Technical Report,complicated,sequential,1.67,0.30
4067,25,S25,Problem Framing Canvas,34,R34,Event Tree Analysis,13,P13,Tutorial,complicated,sequential,1.33,0.33
4068,25,S25,Problem Framing Canvas,34,R34,Event Tree Analysis,19,P19,Flowchart,complicated,sequential,1.33,0.30
4069,25,S25,Problem Framing Canvas,34,R34,Event Tree Analysis,20,P20,Gantt Chart,complicated,sequential,1.33,0.37
4070,25,S25,Problem Framing Canvas,34,R34,Event Tree Analysis,26,P26,Timeline,complicated,sequential,1.33,0.30
4071,25,S25,Problem Framing Canvas,34,R34,Event Tree Analysis,32,P32,Annotated Code,complicated,sequential,1.67,0.43
4072,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,18,P18,Causal Diagram,complicated,visual,1.67,0.33
4073,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,19,P19,Flowchart,complicated,visual,1.33,0.30
4074,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,20,P20,Gantt Chart,complicated,visual,1.33,0.37
4075,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,21,P21,Dashboard,complicated,visual,1.67,0.33
4076,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,22,P22,Infographic,complicated,visual,1.33,0.33
4077,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,23,P23,Systems Diagram,complicated,visual,1.67,0.37
4078,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,24,P24,Network Graph,complicated,visual,1.67,0.37
4079,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,25,P25,Mind Map,complicated,visual,1.33,0.30
4080,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,26,P26,Timeline,complicated,visual,1.33,0.30
4081,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,27,P27,Fishbone Diagram,complicated,visual,1.33,0.37
4082,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,28,P28,Slide Deck,complicated,visual,1.33,0.30
4083,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,29,P29,Interactive Visualization,complicated,visual,2.00,0.37
4084,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,30,P30,Video,complicated,visual,1.67,0.33
4085,25,S25,Problem Framing Canvas,35,R35,Bow-Tie Analysis,31,P31,Simulation,complicated,visual,2.00,0.40
4086,25,S25,Problem Framing Canvas,36,R36,Delphi Method,6,P6,Memo,complex,qualitative,1.33,0.27
4087,25,S25,Problem Framing Canvas,36,R36,Delphi Method,8,P8,Technical Report,complex,qualitative,1.67,0.27
4088,25,S25,Problem Framing Canvas,36,R36,Delphi Method,10,P10,White Paper,complex,qualitative,1.67,0.30
4089,25,S25,Problem Framing Canvas,36,R36,Delphi Method,11,P11,Academic Paper,complex,qualitative,2.00,0.30
4090,25,S25,Problem Framing Canvas,36,R36,Delphi Method,12,P12,Case Study,complex,qualitative,1.67,0.30
4091,25,S25,Problem Framing Canvas,36,R36,Delphi Method,15,P15,Dialogue,complex,qualitative,1.67,0.30
4092,25,S25,Problem Framing Canvas,36,R36,Delphi Method,33,P33,Narrative Synthesis,complex,qualitative,1.67,0.27
4093,25,S25,Problem Framing Canvas,36,R36,Delphi Method,35,P35,Dialogue Format,complex,qualitative,1.67,0.30
4094,25,S25,Problem Framing Canvas,37,R37,Nominal Group Technique,6,P6,Memo,complicated,qualitative,1.00,0.23
4095,25,S25,Problem Framing Canvas,37,R37,Nominal Group Technique,8,P8,Technical Report,complicated,qualitative,1.33,0.23
4096,25,S25,Problem Framing Canvas,37,R37,Nominal Group Technique,10,P10,White Paper,complicated,qualitative,1.33,0.27
4097,25,S25,Problem Framing Canvas,37,R37,Nominal Group Technique,11,P11,Academic Paper,complicated,qualitative,1.67,0.27
4098,25,S25,Problem Framing Canvas,37,R37,Nominal Group Technique,12,P12,Case Study,complicated,qualitative,1.33,0.27
4099,25,S25,Problem Framing Canvas,37,R37,Nominal Group Technique,15,P15,Dialogue,complicated,qualitative,1.33,0.27
4100,25,S25,Problem Framing Canvas,37,R37,Nominal Group Technique,33,P33,Narrative Synthesis,complicated,qualitative,1.33,0.23
4101,25,S25,Problem Framing Canvas,37,R37,Nominal Group Technique,35,P35,Dialogue Format,complicated,qualitative,1.33,0.27
4102,25,S25,Problem Framing Canvas,38,R38,Six Thinking Hats,6,P6,Memo,complex; complicated,qualitative,1.00,0.23
4103,25,S25,Problem Framing Canvas,38,R38,Six Thinking Hats,8,P8,Technical Report,complex; complicated,qualitative,1.33,0.23
4104,25,S25,Problem Framing Canvas,38,R38,Six Thinking Hats,10,P10,White Paper,complex; complicated,qualitative,1.33,0.27
4105,25,S25,Problem Framing Canvas,38,R38,Six Thinking Hats,11,P11,Academic Paper,complex; complicated,qualitative,1.67,0.27
4106,25,S25,Problem Framing Canvas,38,R38,Six Thinking Hats,12,P12,Case Study,complex; complicated,qualitative,1.33,0.27
4107,25,S25,Problem Framing Canvas,38,R38,Six Thinking Hats,15,P15,Dialogue,complex; complicated,qualitative,1.33,0.27
4108,25,S25,Problem Framing Canvas,38,R38,Six Thinking Hats,33,P33,Narrative Synthesis,complex; complicated,qualitative,1.33,0.23
4109,25,S25,Problem Framing Canvas,38,R38,Six Thinking Hats,35,P35,Dialogue Format,complex; complicated,qualitative,1.33,0.27
4110,25,S25,Problem Framing Canvas,39,R39,Linear Programming,8,P8,Technical Report,complicated,quantitative,2.00,0.30
4111,25,S25,Problem Framing Canvas,39,R39,Linear Programming,11,P11,Academic Paper,complicated,quantitative,2.33,0.33
4112,25,S25,Problem Framing Canvas,39,R39,Linear Programming,17,P17,Decision Matrix,complicated,quantitative,1.67,0.33
4113,25,S25,Problem Framing Canvas,39,R39,Linear Programming,21,P21,Dashboard,complicated,quantitative,2.00,0.33
4114,25,S25,Problem Framing Canvas,39,R39,Linear Programming,29,P29,Interactive Visualization,complicated,quantitative,2.33,0.37
4115,25,S25,Problem Framing Canvas,39,R39,Linear Programming,31,P31,Simulation,complicated,quantitative,2.33,0.40
4116,25,S25,Problem Framing Canvas,40,R40,Decision Trees,5,P5,Checklist,complicated,sequential,1.33,0.27
4117,25,S25,Problem Framing Canvas,40,R40,Decision Trees,8,P8,Technical Report,complicated,sequential,1.67,0.23
4118,25,S25,Problem Framing Canvas,40,R40,Decision Trees,13,P13,Tutorial,complicated,sequential,1.33,0.27
4119,25,S25,Problem Framing Canvas,40,R40,Decision Trees,18,P18,Causal Diagram,complicated,visual,1.67,0.27
4120,25,S25,Problem Framing Canvas,40,R40,Decision Trees,19,P19,Flowchart,complicated,sequential; visual,1.33,0.23
4121,25,S25,Problem Framing Canvas,40,R40,Decision Trees,20,P20,Gantt Chart,complicated,sequential; visual,1.33,0.30
4122,25,S25,Problem Framing Canvas,40,R40,Decision Trees,21,P21,Dashboard,complicated,visual,1.67,0.27
4123,25,S25,Problem Framing Canvas,40,R40,Decision Trees,22,P22,Infographic,complicated,visual,1.33,0.27
4124,25,S25,Problem Framing Canvas,40,R40,Decision Trees,23,P23,Systems Diagram,complicated,visual,1.67,0.30
4125,25,S25,Problem Framing Canvas,40,R40,Decision Trees,24,P24,Network Graph,complicated,visual,1.67,0.30
4126,25,S25,Problem Framing Canvas,40,R40,Decision Trees,25,P25,Mind Map,complicated,visual,1.33,0.23
4127,25,S25,Problem Framing Canvas,40,R40,Decision Trees,26,P26,Timeline,complicated,sequential; visual,1.33,0.23
4128,25,S25,Problem Framing Canvas,40,R40,Decision Trees,27,P27,Fishbone Diagram,complicated,visual,1.33,0.30
4129,25,S25,Problem Framing Canvas,40,R40,Decision Trees,28,P28,Slide Deck,complicated,visual,1.33,0.23
4130,25,S25,Problem Framing Canvas,40,R40,Decision Trees,29,P29,Interactive Visualization,complicated,visual,2.00,0.30
4131,25,S25,Problem Framing Canvas,40,R40,Decision Trees,30,P30,Video,complicated,visual,1.67,0.27
4132,25,S25,Problem Framing Canvas,40,R40,Decision Trees,31,P31,Simulation,complicated,visual,2.00,0.33
4133,25,S25,Problem Framing Canvas,40,R40,Decision Trees,32,P32,Annotated Code,complicated,sequential,1.67,0.37
4134,25,S25,Problem Framing Canvas,41,R41,Cost-Benefit Analysis,7,P7,Executive Summary,complicated,comparative,1.33,0.23
4135,25,S25,Problem Framing Canvas,41,R41,Cost-Benefit Analysis,8,P8,Technical Report,complicated,quantitative,1.67,0.23
4136,25,S25,Problem Framing Canvas,41,R41,Cost-Benefit Analysis,9,P9,Policy Brief,complicated,comparative,1.67,0.30
4137,25,S25,Problem Framing Canvas,41,R41,Cost-Benefit Analysis,11,P11,Academic Paper,complicated,quantitative,2.00,0.27
